timestamp,buyer,seller,symbol,currency,price,quantity,day,mid_at_trade,mid_next,mid_fwd_10,mid_fwd_100,mid_fwd_500
138000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,1,5256.5,5256.5,5258.5,5267.5,5231.5
138100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,2,1,9951.0,9952.0,9963.0,9963.0,10029.0
139700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,5256.0,5258.5,5255.5,5265.5,5240.5
140000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,5258.5,5257.5,5257.5,5267.0,5238.5
140100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,5257.5,5257.5,5258.5,5266.0,5238.5
141000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,5257.5,5258.5,5259.5,5265.5,5239.0
142000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,6,1,5259.5,5259.5,5264.5,5259.0,5238.5
144500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,5260.5,5262.5,5261.5,5253.0,5237.5
145500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,19.5,19.5,20.0,17.0,14.5
145500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,8.5,8.5,8.5,7.5,6.5
145500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
145500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
145600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,5,1,9954.0,9958.0,9956.0,9959.0,10003.0
146500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,1,9955.0,9956.0,9961.0,9959.0,10003.0
146700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,5262.5,5263.0,5268.5,5247.5,5235.5
147900,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,1,1,1267.0,1267.5,1265.0,1255.5,1238.5
148000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,3,1,9964.0,9963.0,9965.0,9955.0,10001.0
148300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,5266.5,5264.5,5265.5,5256.5,5240.5
150600,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,54.0,53.5,52.0,49.0,44.0
150600,Mark 01,Mark 22,VEV_5400,XIRECS,20.0,2,1,20.5,20.0,19.5,18.5,15.5
150600,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,8.5,8.5,8.5,7.5,6.5
150600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
150600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
150700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5268.0,7,1,5265.5,5265.5,5260.5,5254.5,5241.5
151100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9945.0,4,1,9953.0,9952.0,9952.0,9966.0,10016.0
151200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,9952.0,9951.0,9953.5,9963.5,10020.0
151400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,1,5263.5,5260.5,5256.5,5254.5,5243.5
152700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,5,1,9952.0,9954.0,9955.0,9970.0,10025.0
153000,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,18.5,18.5,17.5,18.5,15.5
153000,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,4,1,8.0,8.0,7.5,7.5,6.5
153000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
153000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
154100,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,3,1,1252.5,1253.5,1253.5,1252.5,1241.5
155900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9966.0,4,1,9958.5,9957.0,9962.0,9969.0,10013.0
156200,Mark 14,Mark 38,VEV_4000,XIRECS,1237.0,1,1,1247.5,1247.5,1247.5,1250.5,1239.0
156400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9949.0,6,1,9957.0,9959.0,9962.5,9970.0,10010.0
159900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9961.0,3,1,9969.0,9970.0,9968.0,9965.0,10009.0
161200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,6,1,9963.5,9967.0,9967.0,9981.0,10006.0
163300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5254.0,10,1,5253.0,5254.5,5251.5,5249.0,5256.5
164000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,1,5253.5,5252.0,5252.5,5249.0,5255.5
164300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,1,9965.0,9967.0,9968.0,9977.0,9987.0
165500,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,5251.0,5250.5,5252.5,5247.5,5253.5
167300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,3,1,9965.0,9964.0,9962.0,9998.0,10000.0
167600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,6,1,5252.0,5252.5,5248.5,5245.5,5251.0
167600,Mark 14,Mark 38,VEV_4000,XIRECS,1242.0,2,1,1252.5,1252.5,1248.5,1245.5,1252.5
168400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,3,1,5250.5,5250.0,5254.5,5249.5,5252.5
168500,Mark 38,Mark 14,VEV_4000,XIRECS,1261.0,2,1,1255.5,1248.5,1255.5,1248.5,1252.5
168700,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,1,1,1249.5,1249.5,1254.5,1248.5,1252.5
170400,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,1,17.5,16.5,17.5,17.0,16.5
170400,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,7.5,7.5,7.5,7.5,7.5
170400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
170400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
170500,Mark 14,Mark 22,VEV_5300,XIRECS,46.0,3,1,47.0,47.0,47.5,46.0,46.0
170500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,7.5,7.5,7.5,7.5,7.5
170500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
170500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
170900,Mark 38,Mark 14,VEV_4000,XIRECS,1260.0,3,1,1249.5,1246.5,1250.5,1247.5,1244.5
171400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9992.0,6,1,9984.0,9983.0,9974.0,10009.0,10008.0
171700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,7,1,5250.5,5249.0,5248.0,5245.5,5243.5
172400,Mark 14,Mark 38,VEV_4000,XIRECS,1238.0,1,1,1248.5,1244.0,1247.5,1244.5,1245.5
172500,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,5,1,47.0,46.5,47.0,45.0,46.0
172500,Mark 01,Mark 22,VEV_5400,XIRECS,17.0,5,1,17.5,17.0,17.0,16.5,16.5
172500,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,5,1,7.5,7.5,7.5,7.0,7.0
172500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
172500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
174200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,5,1,9980.0,9977.0,9987.0,10014.0,9988.0
174400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9991.0,6,1,9983.5,9984.0,9987.0,10016.0,9986.0
178000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,9996.0,9997.0,10000.0,10026.0,9982.0
179200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5243.0,4,1,5245.5,5246.5,5246.5,5236.5,5248.5
180100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5248.0,3,1,5245.5,5246.5,5248.5,5238.5,5245.5
182100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10012.0,3,1,10020.0,10020.0,10012.0,10022.0,10010.0
182800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,5,1,10018.0,10016.0,10014.0,10015.0,10011.0
184200,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,3,1,1240.5,1240.5,1240.5,1236.5,1244.5
185800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10040.0,4,1,10032.0,10032.0,10028.0,10004.0,10007.0
187400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5235.0,8,1,5232.0,5231.5,5232.5,5237.5,5250.0
187600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5,1,5232.0,5230.5,5233.5,5236.5,5248.5
188400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,4,1,10029.0,10029.0,10034.0,10003.0,10015.0
188800,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,6,1,5233.5,5234.5,5239.5,5241.5,5251.5
190100,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,3,1,43.0,42.0,43.0,43.0,50.0
190100,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,3,1,15.5,15.0,15.5,15.5,18.0
190100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6.5,6.5,6.5,6.5,8.0
190100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
190100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
190600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,6,1,5236.5,5236.5,5237.5,5240.5,5256.5
190700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,1,5236.5,5237.5,5237.0,5241.5,5257.5
191100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,5239.5,5239.5,5237.0,5240.5,5259.5
192600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,3,1,5233.5,5233.5,5237.5,5243.5,5258.5
192800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,5,1,10015.0,10016.0,10017.0,10025.0,10007.0
193400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10026.0,4,1,10018.0,10016.0,10012.0,10021.0,10008.0
194200,Mark 38,Mark 14,VEV_4000,XIRECS,1247.0,2,1,1236.5,1236.0,1233.5,1242.5,1255.0
194400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5,1,5236.5,5237.5,5234.0,5240.0,5254.0
195200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,3,1,5233.5,5233.5,5235.5,5242.0,5253.5
195600,Mark 01,Mark 22,VEV_5300,XIRECS,41.0,3,1,42.0,41.5,41.0,46.0,50.0
195600,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,3,1,14.5,14.5,14.5,16.5,18.0
195600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,6.5,6.5,6.5,7.5,7.5
195600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
195600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
196100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,1,5233.5,5235.5,5234.5,5244.5,5256.0
196700,Mark 14,Mark 38,VEV_4000,XIRECS,1225.0,1,1,1235.5,1236.5,1238.0,1244.5,1254.0
197600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5237.0,9,1,5236.5,5238.0,5243.5,5248.0,5256.5
198900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,5240.5,5241.0,5238.5,5246.5,5263.5
199200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,5,1,5240.5,5238.5,5239.0,5247.5,5265.0
199400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,3,1,10021.0,10021.0,10013.0,10014.0,10005.0
202300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3,1,1241.5,1242.5,1240.5,1255.5,1264.5
202700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10033.0,5,1,10025.0,10025.0,10019.0,9999.0,9996.0
203200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,6,1,10022.0,10019.0,10018.0,10000.0,9994.0
203700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,3,1,5238.5,5239.5,5243.0,5256.5,5264.5
206200,Mark 14,Mark 22,VEV_5400,XIRECS,16.0,3,1,16.5,16.0,16.5,17.0,20.5
206200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
206200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
206600,Mark 38,Mark 14,VEV_4000,XIRECS,1255.0,1,1,1244.5,1244.5,1247.5,1250.5,1265.0
206800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,6,1,5243.5,5244.0,5246.0,5251.5,5264.5
207600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,1,5248.0,5247.5,5246.0,5251.0,5263.5
210300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,5,1,5252.5,5254.5,5253.0,5246.5,5253.5
210600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9990.0,5,1,9998.0,10001.0,10006.0,10006.0,9984.0
211100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9996.0,6,1,10004.0,10006.0,10004.0,10002.0,9989.0
213700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,5,1,5256.5,5257.5,5252.0,5247.5,5255.5
214400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,3,1,5253.0,5253.0,5253.5,5248.0,5252.5
215000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,4,1,5251.5,5251.5,5252.0,5252.5,5253.5
216000,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,1252.5,1251.5,1252.5,1252.5,1251.5
217100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,4,1,5254.5,5253.5,5254.5,5254.0,5251.0
217500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,4,1,10003.0,10005.0,10009.0,9981.0,9994.0
217800,Mark 38,Mark 14,VEV_4000,XIRECS,1263.0,1,1,1252.5,1251.5,1251.5,1253.5,1247.5
218500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10017.0,5,1,10009.0,10008.0,10004.0,9987.0,9992.0
218900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,3,1,10006.0,10005.0,10000.0,9987.0,9984.0
218900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,8,1,5251.5,5252.5,5249.5,5246.5,5247.5
221200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,5,1,10003.0,10006.0,10002.0,10009.0,9978.0
221800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5241.0,7,1,5243.5,5242.5,5246.0,5243.0,5259.0
222900,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,3,1,1246.5,1248.5,1248.5,1243.5,1261.5
223300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,2,1,1246.5,1245.5,1248.5,1242.5,1260.5
224100,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,2,1,1247.5,1247.5,1251.5,1243.5,1259.5
225100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,1,5251.5,5251.5,5254.0,5247.0,5256.5
226100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,5,1,9982.0,9981.0,9983.0,10009.0,9982.0
229100,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,1,1,1247.5,1248.5,1245.5,1253.5,1256.5
230000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9998.0,4,1,9990.0,9987.0,10002.0,10011.0,9963.5
230800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10007.0,3,1,9999.0,10001.0,10009.0,10023.5,9964.0
235300,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,3,1,16.5,16.5,16.0,17.5,20.0
235300,Mark 01,Mark 22,VEV_5500,XIRECS,7.0,3,1,7.5,7.5,7.5,7.5,8.5
235300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
235300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
235900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,3,1,10006.0,10008.0,10014.0,10006.0,9978.0
237900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5254.0,6,1,5251.0,5252.0,5252.5,5257.0,5266.0
238200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,2,1,10017.0,10017.0,10015.0,10017.0,9958.0
239400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,6,1,5253.5,5253.5,5254.5,5265.5,5265.5
239600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,4,1,10014.0,10013.0,10021.0,10006.0,9951.0
239600,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5255.0,5,1,5253.5,5254.5,5256.5,5265.5,5268.0
239700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10021.0,6,1,10013.0,10013.0,10023.0,10005.0,9951.0
240200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,3,1,5255.5,5254.5,5258.5,5265.0,5273.5
240600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,3,1,10021.0,10023.0,10012.0,9998.0,9956.0
241900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10005.0,2,1,10013.0,10012.0,10006.0,9994.0,9951.0
242900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,1,5253.0,5255.5,5256.5,5265.5,5272.5
245600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,6,1,5253.5,5253.5,5253.5,5263.5,5274.5
248200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10025.0,5,1,10017.0,10016.0,10008.0,9971.0,9947.0
248300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,5,1,5259.5,5261.0,5265.5,5258.5,5269.0
250500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,5262.5,5262.5,5263.5,5256.0,5269.5
250600,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,2,1,1262.5,1263.5,1264.5,1257.5,1270.0
251200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,1,5264.5,5263.5,5263.5,5257.5,5270.5
251600,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,1264.5,1265.0,1267.0,1256.5,1270.5
251900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5263.0,14,1,5262.0,5264.5,5265.5,5255.0,5269.0
252400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5267.0,6,1,5264.5,5264.5,5263.5,5253.0,5269.5
252500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,3,1,9996.0,9998.0,9998.0,9998.0,9945.0
252500,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,54.0,55.0,53.0,50.0,56.0
252500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,20.0,20.5,19.5,18.0,20.5
252500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,9.0,9.5,8.5,8.0,9.0
252500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
252500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
253900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5266.0,3,1,5263.5,5263.5,5264.5,5254.5,5263.5
254700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9997.0,5,1,9992.5,9989.0,9979.0,10001.0,9959.0
255000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9980.0,4,1,9988.0,9987.5,9978.0,10001.0,9959.0
255300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,2,1,9981.0,9981.0,9978.0,10002.0,9959.0
255400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,3,1,9981.0,9978.0,9978.0,10000.0,9959.0
258400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,5256.0,5257.5,5259.5,5246.5,5270.5
262200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,5252.5,5254.5,5256.5,5259.5,5266.0
262300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10005.0,4,1,9997.0,9995.0,10003.0,9975.0,9930.0
262800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10008.0,2,1,10000.0,10004.0,10002.0,9975.0,9927.0
263100,Mark 38,Mark 14,VEV_4000,XIRECS,1268.0,3,1,1257.5,1256.5,1252.5,1260.5,1262.5
263900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,5254.5,5251.0,5253.5,5259.5,5259.0
265400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5250.0,9,1,5249.0,5250.5,5250.5,5258.5,5249.5
265600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,5,1,5250.5,5246.5,5248.5,5259.5,5250.0
265800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,7,1,5249.5,5250.5,5249.5,5258.5,5249.5
265900,Mark 14,Mark 38,VEV_4000,XIRECS,1240.0,1,1,1250.5,1251.5,1249.5,1257.5,1247.5
266300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9999.0,4,1,9991.0,9994.0,9995.0,9985.0,9928.0
266500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5253.0,5,1,5250.0,5248.5,5250.0,5254.0,5247.5
266600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9997.0,4,1,9989.0,9991.0,9995.0,9983.0,9930.0
267400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5253.0,3,1,5250.5,5250.0,5246.5,5251.5,5247.5
268300,Mark 38,Mark 14,VEV_4000,XIRECS,1257.0,2,1,1246.5,1246.5,1249.5,1255.5,1249.5
268700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5251.0,5,1,5248.5,5246.5,5250.5,5255.0,5248.0
269300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9973.0,3,1,9981.0,9983.0,9982.0,9975.0,9945.0
269300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,5,1,5249.5,5250.5,5254.0,5256.5,5245.0
271600,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,1,1,1258.5,1260.5,1262.0,1257.5,1248.5
272600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,1,5260.0,5261.5,5261.0,5261.5,5253.5
274600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9989.0,2,1,9981.5,9981.0,9988.0,9972.0,9938.0
275300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5259.0,8,1,5257.5,5258.5,5252.5,5264.5,5247.5
275700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9996.0,2,1,9988.0,9986.0,9981.0,9974.0,9941.0
276500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5255.0,7,1,5254.0,5252.5,5251.0,5265.5,5250.5
277400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,4,1,5251.5,5251.0,5254.5,5266.5,5252.5
278300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,5255.5,5254.5,5256.5,5265.5,5251.0
279600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,5257.0,5258.5,5254.0,5268.0,5245.0
280500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,2,1,9965.0,9962.0,9964.0,9952.0,9949.0
281100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,3,1,9960.0,9958.5,9971.0,9958.0,9953.0
281400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5253.0,15,1,5252.5,5256.5,5260.5,5273.0,5242.5
281500,Mark 38,Mark 14,VEV_4000,XIRECS,1267.0,1,1,1256.5,1257.5,1261.5,1274.0,1241.5
282200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9979.0,2,1,9971.0,9973.0,9973.0,9954.0,9952.0
282200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,5262.5,5260.0,5258.5,5272.5,5240.5
283400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5259.0,7,1,5256.5,5256.5,5259.5,5271.0,5241.5
285400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9965.0,5,1,9973.0,9972.0,9968.0,9952.0,9950.0
286300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,6,1,5263.0,5263.5,5265.5,5274.5,5251.5
286600,Mark 38,Mark 14,VEV_4000,XIRECS,1277.0,2,1,1266.5,1267.0,1266.0,1274.5,1254.5
288800,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,1,1267.5,1268.0,1268.5,1267.5,1248.5
289100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5271.0,5,1,5268.5,5265.5,5272.0,5268.5,5248.5
289200,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5266.0,11,1,5265.5,5267.0,5273.5,5268.0,5248.5
290900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9965.0,3,1,9957.0,9956.0,9951.0,9953.0,9948.0
